class,run,camcol,rerun,field,objid,u,g,r,i,z,ra,dec,specobjid,plate,mjd,fiberid,redshift
STAR,752,2,301,621,1237648703526601719,26.23454,21.54502,20.26913,19.38955,18.88734,236.574127129004,-0.740689576035618,4512614338188210176,4008,55356,27,-9.995088e-05
GALAXY,1412,4,301,256,1237651539254838000,26.05203,21.54587,19.81454,18.83361,18.21695,216.473330275298,64.401192570453,8021087245828812800,7124,56720,641,0.5472054
GALAXY,752,2,301,562,1237648703522734166,25.31412,23.00238,20.97128,19.57178,19.12934,227.656730864844,-0.775331681242546,4519487939726209024,4014,55630,457,0.6847426
GALAXY,1140,2,301,59,1237650369937080649,21.16782,18.84999,17.51644,17.00389,16.63405,161.750543714856,-2.92339444233783,4262737404987371520,3786,55563,292,0.2072603
GALAXY,1345,2,301,655,1237651250444436217,25.82546,22.10116,20.41401,19.42428,18.96641,250.785742386255,40.5928963525314,6798429755416440832,6038,56090,895,0.5673996
GALAXY,1473,2,301,95,1237651800163549518,26.07674,23.1943,21.26376,20.03406,19.51724,157.224741717656,-0.638717170318894,4261691489686056960,3785,55273,583,0.5612106
GALAXY,752,3,301,213,1237648704036733415,24.86598,21.07749,19.27978,18.6357,18.31972,175.482002414143,-0.36585036618517,4324659708440539136,3841,56016,284,0.3587886
GALAXY,1345,3,301,31,1237651250940412254,21.10328,18.90271,17.48933,16.9476,16.55344,114.900332894326,35.9556528334275,4128752567344361472,3667,55566,282,0.2112283
QSO,1895,5,301,182,1237653614256062870,21.29361,20.50275,20.28718,20.19538,20.21772,132.109541960789,50.3365421643509,8457943282587727872,7512,56777,666,2.758451
QSO,756,4,301,341,1237648721761861864,20.34923,19.8244,19.76784,19.73109,19.46345,166.862941252697,0.226988186880705,4320263853503606784,3837,55572,676,2.526993
GALAXY,752,6,301,283,1237648705651933311,20.89454,20.25314,20.11592,19.96953,20.09342,185.925649828305,0.962034916346289,4331500037974192128,3847,55588,593,0.0239907
QSO,1462,6,301,595,1237651755099160887,21.27147,20.84705,20.64573,20.68335,20.48933,214.524322918753,3.04298930470852,5384098529357262848,4782,55654,164,2.211466
GALAXY,1402,2,301,119,1237651495222444617,24.25443,23.65327,21.78762,20.83285,19.99934,123.242709104111,48.0489994259383,8306986107489939456,7378,56715,351,0.6379867
QSO,1895,5,301,201,1237653614257308306,22.39948,21.98507,22.12703,22.10069,21.31865,135.560642324832,52.2065835932882,5804032811229442048,5155,55946,68,1.524329
STAR,756,4,301,370,1237648721763762351,19.60468,18.69748,18.36981,18.24242,18.20765,171.16887462407,0.288943692072145,4322532146042040320,3839,55575,736,0.0002281564
GALAXY,1904,6,301,309,1237653653455962405,21.66739,21.74621,20.49606,19.27805,18.87722,24.5518634247884,15.2581286844217,5775983443108884480,5130,55835,425,0.5737979
GALAXY,1904,5,301,331,1237653652920533489,22.76965,21.59362,20.25981,19.17064,18.78007,27.9620270385255,14.5103769001818,5243481436468211712,4657,55591,602,0.5622881
STAR,756,2,301,349,1237648720688644438,21.80254,21.00843,20.70473,20.67759,20.41678,168.019198432343,-0.579300921758981,4320105523829207040,3837,55572,100,0.0007202213
GALAXY,756,4,301,142,1237648721748820726,22.9842,22.44212,20.66262,19.69371,19.17289,137.126532836237,0.218454942855183,4298932502619942912,3818,55532,897,0.533775
GALAXY,1458,5,301,546,1237651737379209780,23.88909,21.86176,20.26221,19.37425,18.85144,206.594000801809,3.16077593500188,5387542749615157248,4785,55659,406,0.5473626
GALAXY,752,3,301,228,1237648704037716495,24.41419,21.38319,19.51327,18.82184,18.36808,177.774147207452,-0.291915760216777,4325763610548301824,3842,55565,204,0.4275229
GALAXY,1412,4,301,219,1237651539252413101,25.59053,22.01652,20.37226,19.42605,18.88993,204.330040651083,66.5684740824875,7684465163865092096,6825,56717,721,0.4733231
STAR,752,2,301,543,1237648703521489453,22.26481,21.27021,21.12297,21.17052,20.83239,224.885125985433,-0.645951102411407,4526322224126947328,4020,55332,744,-0.0004097033
STAR,1140,1,301,43,1237650369399160871,20.06791,19.0923,18.78753,18.64286,18.56535,159.330398799457,-3.09755389119182,4245879692391542784,3771,55544,404,0.0002811767
GALAXY,1904,5,301,325,1237653652920140598,25.95058,22.51866,20.69742,19.72311,19.14854,27.0855076392407,14.75667441434,5244693922932518912,4658,55592,917,0.5124684
GALAXY,1140,1,301,37,1237650369398768117,22.36514,21.93271,20.3728,19.53023,19.21296,158.431056631815,-3.13067316790895,4261564770970955776,3785,55273,122,0.4617459
GALAXY,1473,2,301,70,1237651800161911319,22.83863,21.19863,19.2389,18.58723,18.25782,153.531678240902,-0.700274924745664,4312234120119513088,3830,55574,136,0.0
GALAXY,1402,2,301,89,1237651495220478647,22.46131,22.89375,20.59469,19.89828,19.41252,119.808557065173,44.2349572921807,7194579124563406848,6390,56244,286,0.4903654
GALAXY,1402,2,301,99,1237651495221134123,25.86979,24.38255,21.16978,20.07019,19.39451,120.848961290783,45.4653685688044,4141064067912232960,3678,55208,15,0.7660248
STAR,1045,4,301,161,1237649962995613783,18.82828,17.42289,16.83979,16.59622,16.46649,58.1459185461694,-5.74265492733655,8166299469584461824,7253,56598,536,6.066122e-05
STAR,1241,2,301,109,1237650803732054521,23.80804,21.03735,20.74608,20.51358,20.37711,154.714674681462,-2.90096145932621,4260419079787704320,3784,55269,50,0.0007902276
GALAXY,1345,2,301,538,1237651250436768126,21.69639,22.2129,20.44096,19.43591,18.98299,233.963192937388,53.9853902330289,7559543046233845760,6714,56447,913,0.5165792
STAR,1331,5,301,203,1237651191895883859,18.22908,17.22662,16.94065,16.82972,16.82244,133.439348936165,53.8960366302577,8212506997863149568,7294,56739,702,-0.0007301433
QSO,1345,3,301,141,1237651250947621201,21.38719,20.70448,20.45158,19.7684,19.46044,128.172208645857,49.3045645407514,4162564469413310464,3697,55290,409,0.733475
GALAXY,752,3,301,284,1237648704041386607,25.69267,22.22464,20.54351,19.59231,19.04079,186.133576997811,-0.265827686618823,4331432418009083904,3847,55588,347,0.4885251
GALAXY,1904,6,301,181,1237653653447573642,24.7961,21.7409,20.51454,19.61666,19.11124,4.73058749720053,16.146272148656,6963810050260004864,6185,56217,433,0.5447479
GALAXY,1404,2,301,57,1237651503808316002,24.53203,21.66826,20.05879,19.09035,18.50462,207.468131406088,-0.594792356912137,4548731375192829952,4040,55605,348,0.5213684
GALAXY,1350,4,301,317,1237651272970862721,21.39094,21.08891,19.95094,19.22221,18.81519,165.11333959833,66.2684520542756,7999767715701780480,7105,56740,905,0.4887541
GALAXY,1345,2,301,604,1237651250441093830,22.97337,21.28375,19.8947,18.98723,18.4651,244.480980949537,46.6980515574166,6788221339859349504,6029,56099,621,0.520066
GALAXY,1907,3,301,48,1237653664713147233,25.85153,22.8936,20.97167,19.80768,19.37326,129.853485716448,1.42880226777413,5396649729365569536,4793,55648,769,0.6774721
QSO,756,4,301,383,1237648721764614344,19.98915,19.45995,19.37225,19.40664,19.40609,173.165000248151,0.358552101830429,4323658595687919616,3840,55574,738,2.44058
GALAXY,1907,2,301,114,1237653664180601337,25.00667,21.4781,19.79609,18.8396,18.57208,139.649562608048,1.22921155855409,4302324496041963520,3821,55535,949,0.5017127
STAR,1045,5,301,171,1237649963533139975,17.70968,16.347,15.79166,15.55993,15.4447,59.5353450886824,-5.10408731824742,8166393752706543616,7253,56598,879,4.230937e-05
GALAXY,1402,2,301,83,1237651495220084770,22.30394,20.57157,20.13588,19.4755,19.45439,118.917814915712,43.5030244861151,4138838106252701696,3676,55186,109,0.1319266
STAR,752,3,301,245,1237648704038830454,22.21103,20.35808,20.08087,19.90537,19.88287,180.270155129154,-0.224976725216682,4326835629570322432,3843,55278,8,0.0005450355
STAR,1045,6,301,175,1237649964070273126,19.33842,17.87095,17.19248,16.92809,16.77594,60.086429159695,-4.57184110003901,8166403923189100544,7253,56598,916,9.599042e-05
QSO,1331,2,301,149,1237651190281732620,21.75404,21.23607,20.89296,20.5618,20.18416,126.406752920071,46.9975699865431,8247400548757336064,7325,56717,668,0.5923977
STAR,1331,6,301,58,1237651192423252866,22.68172,20.92442,20.07185,19.06512,18.28815,113.96497590319,36.7874574300787,4128810010451570688,3667,55186,491,6.012176e-05
GALAXY,1907,3,301,57,1237653664713737293,21.97365,21.64843,20.10072,19.28904,18.75672,131.227589046444,1.27800185005648,4289749931243794432,3810,55531,259,0.4297416
GALAXY,1345,2,301,600,1237651250440832052,24.02539,22.17984,20.54797,19.45453,19.1847,243.959672697424,47.0925484532153,7119334320271716352,6323,56189,979,0.6591558
STAR,752,6,301,114,1237648705640858159,23.17882,20.86474,20.33647,19.96546,19.86434,160.645207054546,0.846662927853757,4316869661058330624,3834,55569,616,0.0001879472
GALAXY,1350,4,301,314,1237651272970666381,22.39693,21.38709,20.10084,19.32913,18.6082,164.104281580047,66.1588511244607,7999778161062244352,7105,56740,943,0.5341117
GALAXY,1904,5,301,322,1237653652919943383,20.78157,19.16351,17.79731,17.26899,16.88398,26.6275469657778,14.6564032555178,5244659013438337024,4658,55592,790,0.2145497
STAR,752,3,301,370,1237648704047022235,19.88021,18.41769,17.77099,17.51033,17.39294,198.920509190929,-0.306142280469359,8394728509977325568,7456,56727,68,0.0002526366
GALAXY,1907,2,301,114,1237653664180601492,22.63722,21.64688,21.61005,21.55404,21.05754,139.703045668152,1.27313077270776,4303226920361455616,3822,55544,136,0.1155018
GALAXY,1904,5,301,331,1237653652920533361,25.1334,22.36885,20.74435,19.83311,19.36321,27.8952512273565,14.5232190960115,5243473465008910336,4657,55591,573,0.4887881
GALAXY,1462,6,301,568,1237651755097391462,22.31066,21.22888,20.48454,19.7409,19.2902,210.439327219765,3.25229296114833,5386317069330083840,4784,55677,43,0.5981144
GALAXY,1412,4,301,191,1237651539250577791,22.14222,22.35942,20.27019,19.37834,19.40785,193.526045931501,67.5126083098783,7840958654366543872,6964,56748,697,0.4808282
STAR,752,3,301,324,1237648704044007940,22.99593,20.97213,20.56291,20.50968,20.23147,192.058470964707,-0.22666429932812,4333618516734963712,3849,55274,108,0.001005639
QSO,756,4,301,402,1237648721765859865,24.84472,21.08428,20.51358,20.38597,20.1511,175.963984557184,0.241290689432918,4325849372455268352,3842,55565,516,3.209448
STAR,1045,4,301,75,1237649962989977936,21.93727,21.21762,20.95112,20.93626,20.60356,45.2638538010613,-7.26574424172847,7948001331393523712,7059,56592,996,-0.0005905894
QSO,1345,3,301,189,1237651250950766737,18.32108,17.88152,17.78828,17.82192,17.68175,136.089698949364,54.6400240170467,6449230913842376704,5728,56334,277,2.247639
GALAXY,1345,2,301,539,1237651250436833889,25.79868,21.83342,20.18008,19.33048,19.02052,234.024555873924,53.8485218301,7552650757679017984,6708,56452,415,0.4630846
QSO,1331,3,301,69,1237651190813360778,21.48819,21.29173,20.84108,20.87556,20.61666,116.42721472351,37.5205194384763,4128920236492255232,3667,55186,892,1.160921
GALAXY,756,4,301,143,1237648721748886056,22.69598,22.17299,20.48601,19.49242,19.06611,137.200283046111,0.326028011226777,4298942947980406784,3818,55532,935,0.5105683
GALAXY,1402,2,301,101,1237651495221265130,23.06801,24.18899,21.92692,20.7797,20.00214,120.979729167472,45.7918252410314,8308113106874855424,7379,56713,355,0.6927943
STAR,1231,4,301,170,1237650761860121072,23.63858,21.71861,20.39789,20.05516,20.25814,194.672840053456,-2.2744220847488,4271696220328226816,3794,55241,116,0.0004671325
GALAXY,1350,4,301,134,1237651272958870370,23.33852,22.82165,20.87879,20.12633,19.39062,123.451428924094,49.0855037824086,8307086712803880960,7378,56715,717,0.4219279
GALAXY,756,4,301,233,1237648721754783963,24.4383,20.69264,18.96117,18.35469,17.95009,150.647371337886,0.310931888974581,4311259948220346368,3829,55300,688,0.3558027
GALAXY,1350,4,301,147,1237651272959722296,26.25052,25.61443,21.42583,20.77221,19.71329,125.223014987697,50.5653849630794,8230470543188094976,7310,56693,517,0.0
GALAXY,1462,6,301,505,1237651755093262653,24.23689,21.09243,19.49914,18.6475,18.33484,200.96879568055,3.33867744810302,5360456005350780928,4761,55633,169,0.4462442
GALAXY,1404,2,301,50,1237651503807857256,24.97178,22.23099,20.67672,19.56986,19.1737,206.420677662929,-0.471008630482798,4548768483710267392,4040,55605,483,0.5240598
STAR,756,6,301,420,1237648722840781291,23.41212,21.86064,21.62263,21.37663,21.26795,178.698365777425,1.21747279090775,4327019797767974912,3843,55278,678,-0.00164191
GALAXY,1907,3,301,57,1237653664713737447,23.64097,22.85722,20.61779,19.55213,19.09798,131.145864641581,1.46089130675559,4289754054412398592,3810,55531,274,0.5897139
GALAXY,1462,3,301,332,1237651753471312103,22.19971,21.41453,21.39369,20.84478,20.57028,175.149403261864,2.2226857493936,5336776098603266048,4740,55651,38,0.3940516
QSO,1478,1,301,37,1237651821097714071,22.10156,21.66193,21.50611,21.41982,20.83781,213.467513385455,3.21814464023509,5384178243950276608,4782,55654,454,2.445227
GALAXY,1412,4,301,256,1237651539254837481,22.57871,20.52664,18.84441,18.25165,17.86213,216.416822752249,64.4993829131447,8021077075346255872,7124,56720,604,0.3304723
STAR,1331,2,301,138,1237651190281011437,23.8932,22.46391,20.84949,19.6615,18.90344,124.809387093325,45.8021024436086,7197987887114809344,6393,56341,399,2.955293e-05
GALAXY,756,4,301,163,1237648721750196327,24.17195,21.16227,19.86016,19.12586,18.84521,140.222090298712,0.277100659252602,4304463046141210624,3823,55534,537,0.1970821
QSO,756,4,301,432,1237648721767825642,21.80432,20.52922,20.37559,20.43018,20.41063,180.45016592684,0.333568044767432,4328117660849729536,3844,55321,576,2.838961
GALAXY,1412,4,301,239,1237651539253723705,21.76385,20.55897,19.47791,18.69636,18.45801,211.202780120213,65.656404069597,7865580017727238144,6986,56717,157,0.6218945
STAR,1331,5,301,246,1237651191898701932,17.62317,16.67043,16.35419,16.23898,16.20704,141.920684885448,58.1810455171838,8382544821512499200,7445,56720,800,0.0001407389
QSO,752,3,301,372,1237648704047153691,24.5014,21.34626,21.1865,21.15462,20.96106,199.249350722613,-0.25290045293951,4508165438677118976,4004,55321,226,3.259384
GALAXY,752,2,301,607,1237648703525684534,24.50484,22.43371,21.08916,19.92405,19.51554,234.47901027097,-0.674220080158051,4512739957391683584,4008,55356,484,0.5311849
QSO,1331,2,301,183,1237651190283960538,21.59957,19.54131,19.34572,19.16271,18.85649,131.467832175582,50.7567340866436,5807548499105607680,5158,55913,570,2.887548
GALAXY,756,4,301,179,1237648721751245374,25.05849,22.10573,20.47084,19.64489,19.23732,142.666560340203,0.214108861835017,4306753878600904704,3825,55533,679,0.4587812
STAR,1345,4,301,603,1237651251514769657,19.84714,18.61208,18.15666,18.01868,17.95306,245.30521942586,47.394791073534,7116859598837575680,6321,56449,168,-0.0001923286
STAR,752,6,301,84,1237648705638891714,21.6177,20.89514,20.51198,20.55976,20.05278,156.127524636521,0.878466967931953,4314601363872608256,3832,55289,556,0.0004940776
GALAXY,752,6,301,213,1237648705647345930,23.18888,21.72766,20.1413,19.36197,19.07397,175.411662019048,0.931349066121196,4324788076423081984,3841,56016,751,0.4310265
GALAXY,752,3,301,243,1237648704038699304,25.69677,22.50001,21.5077,21.41767,21.4948,179.879505993717,-0.392708453311507,4326850472977297408,3843,55278,62,0.2283683
STAR,1241,2,301,125,1237650803733103099,22.19417,21.25223,21.10364,21.30367,21.90592,157.116094633367,-2.95480073370131,4261653281120120832,3785,55241,444,0.0007244056
GALAXY,1402,2,301,102,1237651495221330454,24.36884,22.37662,20.65646,19.81509,19.35411,121.204648788735,45.9156931929209,7194747074964549632,6390,56244,897,0.4531451
GALAXY,1350,4,301,292,1237651272969224662,23.41599,22.59403,20.5442,19.6912,19.24195,156.936699136354,64.8734366462378,7973892358356529152,7082,56713,979,0.454721
STAR,1231,4,301,58,1237650761852780780,21.6642,20.93147,20.63619,20.47578,20.11098,177.950473629532,-2.39702092353382,4267178326496047104,3790,55208,64,-0.002103388
GALAXY,1140,2,301,20,1237650369934525198,22.6806,21.25524,19.62856,18.82115,18.26672,155.906053812158,-2.77650664871057,4244735920219811840,3770,55234,339,0.4757236
STAR,756,4,301,166,1237648721750393032,20.18328,19.03434,18.58023,18.3729,18.27246,140.673228711572,0.419226347419453,8391471756904951808,7453,56749,508,0.0002344242
GALAXY,1350,4,301,291,1237651272969158995,21.60692,21.23586,19.49741,18.81092,18.31296,156.423551051638,64.7743208391057,7974865151420198912,7083,56722,422,0.4553411
STAR,1045,6,301,168,1237649964069814356,20.04219,18.7768,18.21834,17.99494,17.89195,59.016485236817,-4.80761155830207,8166335753468178432,7253,56598,668,-0.0001584658
GALAXY,1907,2,301,194,1237653664185844409,26.8186,22.3629,20.98653,19.74195,19.47515,151.623946826219,1.57863204156598,5334640022371627008,4738,55650,459,0.6650731
GALAXY,1412,4,301,225,1237651539252806053,22.97146,22.17467,20.56082,19.7061,19.02419,206.24867431626,66.3824325577383,7684505845795319808,6825,56717,869,0.5495818
GALAXY,1904,6,301,200,1237653653448819215,22.1366,20.56295,18.82948,18.17337,17.77282,7.73573780126105,16.2079635780227,6971658640009392128,6192,56269,314,0.3822326
GALAXY,756,4,301,141,1237648721748754963,25.43055,22.51902,20.77592,19.67685,19.33976,136.912126686531,0.349139819123912,4298918758724595712,3818,55532,847,0.5129249
GALAXY,1729,5,301,93,1237652901285658630,24.46442,22.85138,20.46311,19.41768,19.08802,1.50771181393996,-9.38811689895042,8070651029391863808,7168,56625,729,0.6508415
GALAXY,1473,2,301,39,1237651800159879782,23.39505,21.35202,19.63648,18.79894,18.39268,148.979438077683,-0.65733743023589,4310013930677923840,3828,55539,251,0.4723474
STAR,1402,2,301,80,1237651495219888685,22.92662,21.22885,20.08598,19.25382,18.76125,118.707924689328,43.047025448566,4136806758453276672,3674,55182,911,5.220441e-05
QSO,752,6,301,328,1237648705654882547,21.01073,20.23143,19.97866,19.89231,19.61484,192.736035791158,0.861264265037842,4334873889185918976,3850,55575,579,2.47556
GALAXY,752,6,301,116,1237648705640989449,27.00865,24.02751,21.07667,19.81622,19.04802,160.941997298016,1.01184915482578,4316904295674605568,3834,55569,742,0.6787162
STAR,1345,6,301,655,1237651252591919695,21.58294,20.94197,20.81003,20.86147,20.58931,252.698604618362,41.4573735458546,6797133156597821440,6037,56106,274,0.0002103718
QSO,752,6,301,324,1237648705654620473,22.57849,21.33034,21.31449,21.51755,20.87049,191.999894473017,1.01545534898438,4333841167839588352,3849,55274,918,2.472813
